recovery_strategy,fault_type,prompt_length_label,concurrency_level,total_requests,successful_requests,failed_requests,success_rate,p50_latency_s,p95_latency_s,p99_latency_s,mean_latency_s,mean_recovery_time_s,mean_recomputation_fraction,throughput_req_per_s,mean_ttft_s,p95_ttft_s,total_duration_s
retry_from_scratch,kill,short,8,20,20,0,1.0,1.1629485827808597,5.151225000000001,5.160725,2.284832844740555,2.6443000000000003,0.65078125,0.4376687783878858,0.012000000000000002,0.012,45.6966568948111
retry_from_scratch,kill,medium,1,20,20,0,1.0,0.8439501951485531,2.6647250000000016,3.861344999999998,1.316481567960127,1.6743999999999999,0.36171875,0.7596004564739243,0.012000000000000002,0.012,26.329631359202537
retry_from_scratch,kill,medium,4,20,20,0,1.0,1.7943806177652635,4.67965,4.736649999999999,2.306734786563074,2.4006999999999996,0.784375,0.43351320914888414,0.012000000000000002,0.012,46.13469573126148
retry_from_scratch,kill,medium,8,20,20,0,1.0,1.1324787948371804,5.166225,5.213725,2.2650477409412675,2.6443000000000003,0.65546875,0.4414917981209366,0.012000000000000002,0.012,45.30095481882535
retry_from_scratch,kill,long,1,20,20,0,1.0,0.8546594150139393,4.191750000000001,4.28675,1.7029286668740422,1.7146666666666668,0.62890625,0.5872236573515879,0.012000000000000002,0.012,34.058573337480844
retry_from_scratch,kill,long,4,20,20,0,1.0,0.9944533949348079,4.764025,4.773525,2.3392232083340447,3.1258749999999997,0.73046875,0.42749233866006686,0.012000000000000002,0.012,46.78446416668089
retry_from_scratch,kill,long,8,20,20,0,1.0,1.169126673487673,5.1306,5.2066,2.3923707087076105,2.527844444444445,0.6984375,0.41799542033321135,0.012000000000000002,0.012,47.847414174152206
retry_from_scratch,delay,short,1,20,20,0,1.0,0.834394582419905,1.4210403363570971,1.492218849838641,0.9586995902615632,0.5794292692393805,0.0,1.0430796154559894,0.15685731730984512,0.6210403363570971,19.173991805231264
retry_from_scratch,delay,short,4,20,20,0,1.0,0.9639205993467558,1.6634911927170772,1.690929370378305,1.1143557582290626,0.5794968014018244,0.0,0.8973794881666282,0.18584904042054734,0.7416911927170772,22.28711516458125
retry_from_scratch,delay,short,8,20,20,0,1.0,1.1316380382364697,1.838141638320112,1.8778950713181015,1.2834439064224452,0.605517579464545,0.0,0.7791536466509917,0.19365527383936348,0.7539416383201117,25.668878128448902
